sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;47;Jugendberatung;831;DIVERSE;4;;Experten;none;none;none;none;none;none;none;none;Noah;MASCULINE;Zurzeit arbeitet Noah als Jugendberatung.;Noah actualmente trabaja como consejero juvenil.;Noah travaille actuellement comme conseiller auprès des jeunes.;Attualmente Noah lavora come consulente per i giovani.;يعمل نوح حاليًا كمستشار للشباب.;В настоящее время Ноа работает консультантом по работе с молодежью.;Ной зараз працює молодіжним консультантом.;נועה עובדת כיום כיועצת נוער.;0-1 1-2 2-0 3-3 4-4 4-5;0-2 1-1 2-0 3-3 4-4 4-5 4-7;0-0 1-2 2-1 3-3 4-4 4-7;0-2 1-0 2-1 3-3 4-3 4-4;0-0 0-1 1-4 2-3 3-5 4-5 4-9;0-0 0-1 1-2 2-0 3-3 4-3 4-4;0-0 0-2 1-1 2-0 3-3 4-3 4-4;[3, 4];como consejero juvenil.;comme conseiller auprès jeunes.;come consulente giovani.;كمستشار للشباب.;консультантом молодежью.;молодіжним консультантом.;כיועצת נוער.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;47;Jugendberatung;831;DIVERSE;4;;Experten;none;none;none;none;none;none;none;none;Alexis;n;Zurzeit arbeitet Alexis als Jugendberatung.;Alexis actualmente trabaja como consejero juvenil.;Alexis travaille actuellement comme conseillère auprès des jeunes.;Attualmente Alexis lavora come consulente per i giovani.;تعمل أليكسيس حاليًا كمستشارة للشباب.;В настоящее время Алексис работает консультантом по работе с молодежью.;Алексіс зараз працює молодіжним консультантом.;אלכסיס עובדת כיום כיועצת נוער.;0-1 1-2 2-0 3-3 4-4 4-5;0-2 1-1 2-0 3-3 4-4 4-7;0-0 1-2 2-1 3-3 4-4 4-7;0-2 1-0 2-1 3-3 4-3 4-4;0-1 0-2 1-4 2-3 3-5 4-5 4-9;0-1 1-2 2-0 3-3 4-3 4-4;0-2 1-1 2-0 3-3 4-3 4-4;[3, 4];como consejero juvenil.;comme conseillère jeunes.;come consulente giovani.;كمستشارة للشباب.;консультантом молодежью.;молодіжним консультантом.;כיועצת נוער.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;47;Jugendberatung;831;DIVERSE;4;;Experten;none;none;none;none;none;none;none;none;Lina;FEMININE;Zurzeit arbeitet Lina als Jugendberatung.;Lina actualmente trabaja como consejera juvenil.;Lina travaille actuellement comme conseillère auprès des jeunes.;Attualmente Lina lavora come consulente per i giovani.;تعمل لينا حاليًا كمستشارة للشباب.;В настоящее время Лина работает консультантом по работе с молодежью.;Ліна зараз працює молодіжною консультанткою.;לינה עובדת כיום כיועצת נוער.;0-1 1-2 2-0 3-3 4-4 4-5;0-2 1-1 2-0 3-3 4-4 4-7;0-0 1-2 2-1 3-3 4-4 4-7;0-2 1-0 2-1 3-3 4-3 4-4;0-0 0-1 1-4 2-3 3-5 4-5 4-9;0-0 0-1 1-2 2-0 3-3 4-3 4-4;0-1 0-2 1-1 2-0 3-3 4-3 4-4;[3, 4];como consejera juvenil.;comme conseillère jeunes.;come consulente giovani.;كمستشارة للشباب.;консультантом молодежью.;молодіжною консультанткою.;כיועצת נוער.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Sozialarbeiter;831;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Sozialarbeiter presst seinen Ehemann an sich.;La trabajadora social abraza fuertemente a su marido.;L'assistant social serre son mari fort dans ses bras.;L'assistente sociale abbraccia forte il marito.;يعانق الأخصائي الاجتماعي زوجه بشدة.;Социальный работник крепко обнимает своего мужа.;Соціальний працівник міцно обіймає чоловіка.;העובדת הסוציאלית מחבקת את בעלה חזק.;0-0 1-1 1-2 2-3 3-6 4-7 5-5 6-7;0-0 1-1 2-2 3-3 4-4 5-6 6-7 6-8;0-0 1-0 1-1 2-2 3-4 4-5 6-5;0-1 1-1 2-0 3-3 4-3 5-4 6-4;0-2 1-0 1-1 2-3 3-4 4-5 6-5;0-0 1-0 1-1 2-2 2-3 3-4 4-4 6-4;0-0 1-0 1-1 2-2 3-3 4-4 6-5;[0, 1];La trabajadora social;L'assistant social;L'assistente sociale;الأخصائي;Социальный работник крепко;Соціальний працівник;העובדת הסוציאלית;FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;41;Sozialarbeiter;831;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Sozialarbeiter presst seine Ehefrau an sich.;El trabajador social abraza fuertemente a su esposa.;L'assistant social serre sa femme fort dans ses bras.;L'assistente sociale abbraccia forte la moglie.;يعانق الأخصائي الاجتماعي زوجته بشدة.;Социальный работник крепко обнимает свою жену.;Соціальний працівник міцно обіймає дружину.;העובד הסוציאלי מחבק את אשתו חזק.;0-0 1-1 1-2 2-3 3-6 4-7 5-5 6-7;0-0 1-1 2-2 3-3 4-4 5-6 6-7 6-8;0-0 1-0 1-1 2-2 3-4 4-5 6-5;0-1 1-1 2-0 3-3 4-3 5-4 6-4;0-2 1-0 1-1 2-3 3-4 4-5 6-5;0-0 1-0 1-1 2-2 2-3 3-4 4-4 6-4;0-0 1-0 1-1 2-2 3-3 4-4 6-5;[0, 1];El trabajador social;L'assistant social;L'assistente sociale;الأخصائي;Социальный работник крепко;Соціальний працівник;העובד הסוציאלי;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Sozialarbeiterin;831;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Sozialarbeiterin presst ihren Ehemann an sich.;La trabajadora social abraza fuertemente a su marido.;L'assistante sociale serre son mari fort dans ses bras.;L'assistente sociale abbraccia forte il marito.;تعانق الأخصائية الاجتماعية زوجها بشدة.;Социальный работник крепко обнимает своего мужа.;Соціальна працівниця міцно обіймає чоловіка.;העובדת הסוציאלית מחבקת את בעלה חזק.;0-0 1-1 1-2 2-3 3-6 4-7 5-5 6-7;0-0 1-0 1-1 2-2 3-3 4-4 4-8 5-6 6-7 6-8;0-0 1-0 1-1 2-2 3-4 4-5 6-5;0-1 1-1 1-2 2-0 3-3 4-3 5-4 6-4;0-2 1-0 1-1 2-3 3-4 4-5 6-5;0-0 1-0 1-1 2-2 2-3 3-4 4-4 6-4;0-0 1-0 1-1 2-2 3-3 4-4 6-5;[0, 1];La trabajadora social;L'assistante sociale;L'assistente sociale;الأخصائية الاجتماعية;Социальный работник крепко;Соціальна працівниця;העובדת הסוציאלית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Sozialarbeiterin;831;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Sozialarbeiterin presst ihre Ehefrau an sich.;La trabajadora social abraza fuertemente a su esposa.;L'assistante sociale serre sa femme fort dans ses bras.;L'assistente sociale abbraccia forte la moglie.;تعانق الأخصائية الاجتماعية زوجتها بشدة.;Социальный работник крепко обнимает свою жену.;Соціальна працівниця міцно обіймає дружину.;העובדת הסוציאלית מחבקת את אשתו חזק.;0-0 1-1 1-2 2-3 3-6 4-7 5-5 6-7;0-0 1-0 1-1 2-2 3-3 4-4 5-6 6-7 6-8;0-0 1-0 1-1 2-2 3-4 4-5 6-5;0-1 1-1 2-0 3-3 4-3 5-4 6-4;0-2 1-0 1-1 1-5 2-3 3-4 4-5 6-5;0-0 1-0 1-1 2-2 2-3 3-4 4-4 6-4;0-0 1-0 1-1 2-2 3-3 4-4 6-5;[0, 1];La trabajadora social;L'assistante sociale;L'assistente sociale;الأخصائية;Социальный работник крепко жену.;Соціальна працівниця;העובדת הסוציאלית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Sozialarbeiter;831;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca ist Sozialarbeiter.;Luca es un trabajador social.;Luca est travailleur social.;Luca è un assistente sociale.;لوكا أخصائي اجتماعي.;Лука — социальный работник.;Лука — соціальний працівник.;לוקה הוא עובד סוציאלי.;0-0 1-1 2-2 2-3 2-4;0-0 1-1 2-2 2-3;0-0 1-1 2-3 2-4;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-0 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es un trabajador social.;est travailleur social.;è assistente sociale.;أخصائي اجتماعي.;— социальный работник.;соціальний працівник.;הוא עובד סוציאלי.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Sozialarbeiter;831;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente ist Sozialarbeiter.;Bente es trabajadora social.;Bente est assistante sociale.;Bente è un assistente sociale.;بينتي أخصائية اجتماعية.;Бенте — социальный работник.;Бенте — соціальний працівник.;בנטה היא עובדת סוציאלית.;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3 2-4;0-0 2-1 2-2;0-0 1-1 2-2 2-3;0-0 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es trabajadora social.;est assistante sociale.;è un assistente sociale.;أخصائية اجتماعية.;— социальный работник.;соціальний працівник.;היא עובדת סוציאלית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Sozialarbeiterin;831;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente ist Sozialarbeiterin.;Bente es trabajadora social.;Bente est assistante sociale.;Bente è un assistente sociale.;بينتي أخصائية اجتماعية.;Бенте — социальный работник.;Бенте — соціальний працівник.;בנטה היא עובדת סוציאלית.;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-3 2-4;0-0 2-1 2-2;0-0 1-1 2-2 2-3;0-0 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es trabajadora social.;est assistante sociale.;è assistente sociale.;أخصائية اجتماعية.;— социальный работник.;соціальний працівник.;היא עובדת סוציאלית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Sozialarbeiterin;831;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia ist Sozialarbeiterin.;Emilia es trabajadora social.;Emilia est assistante sociale.;Emilia è un'assistente sociale.;إميليا أخصائية اجتماعية.;Эмилия — социальный работник.;Емілія — соціальний працівник.;אמיליה היא עובדת סוציאלית.;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es trabajadora social.;est assistante sociale.;è un'assistente sociale.;أخصائية اجتماعية.;— социальный работник.;соціальний працівник.;היא עובדת סוציאלית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;39;Integrationsfachkraft;831;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Integrationsfachkraft liebt seinen Ehemann.;El especialista en integración ama a su marido.;Le spécialiste en intégration aime son mari.;Lo specialista dell'integrazione ama suo marito.;أخصائي الاندماج يحب زوجته.;Специалист по интеграции очень любит своего мужа.;Спеціаліст з інтеграції любить свого чоловіка.;מומחה האינטגרציה אוהב את בעלה.;0-0 1-1 1-2 1-3 2-4 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-3;0-0 1-0 1-2 2-4 3-5 4-6;0-0 1-0 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-4;[0, 1];El especialista en integración;Le spécialiste intégration;Lo specialista dell'integrazione;أخصائي الاندماج;Специалист интеграции;Спеціаліст інтеграції;מומחה האינטגרציה;UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;39;Integrationsfachkraft;831;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Integrationsfachkraft liebt seine Ehefrau.;El especialista en integración ama a su esposa.;Le spécialiste en intégration aime sa femme.;Lo specialista dell'integrazione ama sua moglie.;يُحبّ أخصائي التكامل زوجته.;Специалист по интеграции очень любит свою жену.;Спеціаліст з інтеграції любить свою дружину.;מומחה האינטגרציה אוהב את אשתו.;0-0 1-1 1-2 1-3 2-4 2-5 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-2 2-3 3-4 4-5;0-1 1-1 1-2 2-0 2-3 3-3 4-3;0-0 1-0 1-2 1-3 2-4 3-5 4-6;0-0 1-0 1-2 2-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;[0, 1];El especialista en integración;Le spécialiste intégration;Lo specialista dell'integrazione;أخصائي التكامل;Специалист интеграции очень;Спеціаліст інтеграції;מומחה האינטגרציה;UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;39;Integrationsfachkraft;831;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Integrationsfachkraft liebt ihren Ehemann.;La especialista en integración ama a su marido.;La spécialiste en intégration aime son mari.;La specialista dell'integrazione ama suo marito.;أخصائية التكامل تحب زوجها.;Специалист по интеграции очень любит своего мужа.;Спеціалістка з інтеграції любить свого чоловіка.;מומחית האינטגרציה אוהבת את בעלה.;0-0 1-1 1-2 1-3 2-4 2-5 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-3;0-0 1-0 1-2 2-4 3-5 4-6;0-0 1-0 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-4 4-4;[0, 1];La especialista en integración;La spécialiste intégration;La specialista dell'integrazione;أخصائية التكامل;Специалист интеграции;Спеціалістка інтеграції;מומחית האינטגרציה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Integrationsfachkraft;831;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Integrationsfachkraft liebt ihre Ehefrau.;La especialista en integración ama a su esposa.;La spécialiste en intégration aime sa femme.;La specialista dell'integrazione ama sua moglie.;أخصائية التكامل تحب زوجتها.;Специалист по интеграции очень любит свою жену.;Спеціалістка з інтеграції любить свою дружину.;מומחית האינטגרציה אוהבת את אשתו.;0-0 1-1 1-2 1-3 2-4 2-5 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-3;0-0 1-0 1-2 1-3 2-4 3-5 4-6;0-0 1-0 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-4;[0, 1];La especialista en integración;La spécialiste intégration;La specialista dell'integrazione;أخصائية التكامل;Специалист интеграции очень;Спеціалістка інтеграції;מומחית האינטגרציה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Integrationsfachkraft;831;DIVERSE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Integrationsfachkraft liebt deren Ehemann.;La especialista en integración ama a su marido.;La spécialiste en intégration aime son mari.;La specialista dell'integrazione ama suo marito.;أخصائية التكامل تحب زوجها.;Специалист по интеграции очень любит своего мужа.;Спеціалістка з інтеграції любить свого чоловіка.;מומחית האינטגרציה אוהבת את בעלה.;0-0 1-1 1-2 1-3 2-4 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-3;0-0 1-0 1-2 2-4 3-5 4-6;0-0 1-0 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 3-4 4-4;[0, 1];La especialista en integración;La spécialiste intégration;La specialista dell'integrazione;أخصائية التكامل;Специалист интеграции;Спеціалістка інтеграції;מומחית האינטגרציה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Integrationsfachkraft;831;DIVERSE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Integrationsfachkraft liebt deren Ehefrau.;La especialista en integración ama a su esposa.;La spécialiste en intégration aime sa femme.;La specialista dell'integrazione ama sua moglie.;أخصائية التكامل تحب زوجتها.;Специалист по интеграции очень любит свою жену.;Спеціалістка з інтеграції любить свою дружину.;מומחית האינטגרציה אוהבת את אשתו.;0-0 1-1 1-2 1-3 2-4 2-5 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-3;0-0 1-0 1-2 1-3 2-4 3-5 4-6;0-0 1-0 1-2 2-3 3-4 4-5;0-0 1-0 1-1 2-2 3-3 4-4;[0, 1];La especialista en integración;La spécialiste intégration;La specialista dell'integrazione;أخصائية التكامل;Специалист интеграции очень;Спеціалістка інтеграції;מומחית האינטגרציה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;46;Integrationsfachkraft;831;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca arbeitet als Integrationsfachkraft.;Luca trabaja como especialista en integración.;Luca travaille comme spécialiste en intégration.;Luca lavora come specialista dell'integrazione.;يعمل لوكا كأخصائي تكامل.;Лука работает специалистом по интеграции.;Лука працює спеціалістом з інтеграції.;לוקה עובד כמומחה לאינטגרציה.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-4;0-0 1-1 2-3 3-2 3-4;0-0 1-1 2-2 3-2 3-3;[2, 3];como especialista en integración.;comme spécialiste en intégration.;come specialista dell'integrazione.;كأخصائي تكامل.;специалистом интеграции.;спеціалістом з інтеграції.;כמומחה לאינטגרציה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Integrationsfachkraft;831;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra arbeitet als Integrationsfachkraft.;Kayra trabaja como especialista en integración.;Kayra travaille comme spécialiste en intégration.;Kayra lavora come specialista dell'integrazione.;تعمل كايرا كأخصائية تكامل.;Кайра работает специалистом по интеграции.;Кайра працює спеціалістом з інтеграції.;קיירה עובדת כמומחית אינטגרציה.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-4;0-0 1-1 2-3 3-2 3-4;0-0 1-1 2-2 3-2 3-3;[2, 3];como especialista en integración.;comme spécialiste en intégration.;come specialista dell'integrazione.;كأخصائية تكامل.;специалистом интеграции.;спеціалістом з інтеграції.;כמומחית אינטגרציה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Integrationsfachkraft;831;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra arbeitet als Integrationsfachkraft.;Kayra trabaja como especialista en integración.;Kayra travaille comme spécialiste en intégration.;Kayra lavora come specialista dell'integrazione.;تعمل كايرا كأخصائية تكامل.;Кайра работает специалистом по интеграции.;Кайра працює спеціалістом з інтеграції.;קיירה עובדת כמומחית אינטגרציה.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-4;0-0 1-1 2-3 3-2 3-4;0-0 1-1 2-2 3-2 3-3;[2, 3];como especialista en integración.;comme spécialiste en intégration.;come specialista dell'integrazione.;كأخصائية تكامل.;специалистом интеграции.;спеціалістом з інтеграції.;כמומחית אינטגרציה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Integrationsfachkraft;831;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma arbeitet als Integrationsfachkraft.;Emma trabaja como especialista en integración.;Emma travaille comme spécialiste en intégration.;Emma lavora come specialista dell'integrazione.;تعمل إيما كأخصائية تكامل.;Эмма работает специалистом по интеграции.;Емма працює спеціалістом з інтеграції.;אמה עובדת כמומחית אינטגרציה.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-4;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-3 3-2 3-4;0-0 1-1 2-3 3-2 3-4;0-0 1-1 2-2 3-2 3-3;[2, 3];como especialista en integración.;comme spécialiste intégration.;come specialista dell'integrazione.;كأخصائية تكامل.;специалистом по интеграции.;спеціалістом з інтеграції.;כמומחית אינטגרציה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Integrationsfachkraft;831;DIVERSE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca arbeitet als Integrationsfachkraft.;Luca trabaja como especialista en integración.;Luca travaille comme spécialiste en intégration.;Luca lavora come specialista dell'integrazione.;يعمل لوكا كأخصائي تكامل.;Лука работает специалистом по интеграции.;Лука працює спеціалістом з інтеграції.;לוקה עובד כמומחה לאינטגרציה.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-4;0-0 1-1 2-3 3-2 3-4;0-0 1-1 2-2 3-2 3-3;[2, 3];como especialista en integración.;comme spécialiste en intégration.;come specialista dell'integrazione.;كأخصائي تكامل.;специалистом интеграции.;спеціалістом з інтеграції.;כמומחה לאינטגרציה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Integrationsfachkraft;831;DIVERSE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra arbeitet als Integrationsfachkraft.;Kayra trabaja como especialista en integración.;Kayra travaille comme spécialiste en intégration.;Kayra lavora come specialista dell'integrazione.;تعمل كايرا كأخصائية تكامل.;Кайра работает специалистом по интеграции.;Кайра працює спеціалістом з інтеграції.;קיירה עובדת כמומחית אינטגרציה.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-4;0-0 1-1 2-3 3-2 3-4;0-0 1-1 2-2 3-2 3-3;[2, 3];como especialista en integración.;comme spécialiste en intégration.;come specialista dell'integrazione.;كأخصائية تكامل.;специалистом интеграции.;спеціалістом з інтеграції.;כמומחית אינטגרציה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
