sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;44;Ernährungsberatung;822;DIVERSE;2;;Spezialisten;none;none;none;none;none;none;none;none;Bente;n;Bente ist Ernährungsberatung.;Bente es asesora nutricional.;Bente est nutritionniste.;Bente è un consulente nutrizionale.;بينتي هي مستشارة تغذية.;Бенте - консультант по питанию.;Бенте - консультант з питань харчування.;בנטה היא יועצת תזונה.;0-0 1-1 2-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2 2-3 2-4;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-5;0-0 1-1 2-2 2-3;[1, 2];es asesora nutricional.;est nutritionniste.;è un consulente nutrizionale.;هي مستشارة تغذية.;- консультант питанию.;- консультант харчування.;היא יועצת תזונה.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;44;Ernährungsberatung;822;DIVERSE;2;;Spezialisten;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia ist Ernährungsberatung.;Mia es asesora nutricional.;Mia est diététicienne.;Mia è una consulente nutrizionale.;ميا هي مستشارة تغذية.;Миа - консультант по питанию.;Міа - консультантка з питань харчування.;מיה היא יועצת תזונה.;0-0 1-1 2-2 2-3;0-0 1-1 2-2;0-0 1-1 1-2 2-3 2-4;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-5;0-0 1-1 2-2 2-3;[1, 2];es asesora nutricional.;est diététicienne.;è una consulente nutrizionale.;هي مستشارة تغذية.;- консультант питанию.;- консультантка харчування.;היא יועצת תזונה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;39;Friseur;823;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Friseur liebt seinen Liebhaber.;El peluquero ama a su amante.;Le coiffeur aime son amant.;Il parrucchiere ama la sua amante.;مصفف الشعر يحب عشيقته.;Парикмахер любит свою любовницу.;Перукар кохає свою кохану.;הספר אוהב את המאהב שלו.;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-5;0-0 1-0 2-2 3-3 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-4 2-1 3-2 4-3 4-4;[0, 1];El peluquero;Le coiffeur;Il parrucchiere;مصفف;Парикмахер;Перукар;הספר שלו.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;39;Friseur;823;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Friseur liebt seine Liebhaberin.;El peluquero ama a su amante.;Le coiffeur aime son amante.;Il parrucchiere ama la sua amante.;مصفف الشعر يحب عشيقته.;Парикмахер любит свою любовницу.;Перукар кохає свою кохану.;הספר אוהב את המאהבת שלו.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 2-2 3-3 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-4 2-1 3-2 4-3 4-4;[0, 1];El peluquero;Le coiffeur;Il parrucchiere;مصفف;Парикмахер;Перукар;הספר שלו.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;39;Friseurin;823;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Friseurin liebt ihren Liebhaber.;La peluquera ama a su amante.;La coiffeuse aime son amant.;La parrucchiera ama il suo amante.;مصففة الشعر تحب حبيبها.;Парикмахер любит своего любовника.;Перукарка кохає свого коханого.;המספרת אוהבת את המאהב שלה.;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 2-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-1 4-3 4-4;[0, 1];La peluquera;La coiffeuse;La parrucchiera;مصففة;Парикмахер;Перукарка;המספרת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Friseurin;823;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Friseurin liebt ihre Liebhaberin.;La peluquera ama a su amante.;La coiffeuse aime son amant.;La parrucchiera ama il suo amante.;مصففة الشعر تحب حبيبها.;Парикмахер любит своего любовника.;Перукарка кохає свого коханого.;המספרת אוהבת את המאהבת שלה.;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-5;0-0 1-0 2-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-1 4-3 4-4;[0, 1];La peluquera;La coiffeuse;La parrucchiera;مصففة;Парикмахер;Перукарка;המספרת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Friseur;823;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Friseur.;Matteo es peluquero.;Matteo est coiffeur.;Matteo è un parrucchiere.;ماتيو مصفف شعر.;Маттео - парикмахер.;Маттео - перукар.;מתיאו הוא ספר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-0 2-2;0-0 1-1 2-0 2-2;[1, 2];es peluquero.;est coiffeur.;è un parrucchiere.;مصفف شعر.;- парикмахер.;Маттео - перукар.;מתיאו הוא ספר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Friseur;823;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Friseur.;Sascha es peluquero.;Sascha est coiffeur.;Sascha è un parrucchiere.;تعمل ساشا مصففة شعر.;Саша - парикмахер.;Саша - перукар.;סשה הוא ספר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-1 1-0 2-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es peluquero.;est coiffeur.;è un parrucchiere.;تعمل مصففة شعر.;- парикмахер.;- перукар.;הוא ספר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Friseurin;823;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Friseurin.;Sascha es peluquero.;Sascha est coiffeuse.;Sascha è un parrucchiere.;تعمل ساشا مصففة شعر.;Саша - парикмахер.;Саша - перукар.;סשה היא ספרית.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-1 1-0 2-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es peluquero.;est coiffeuse.;è un parrucchiere.;تعمل مصففة شعر.;- парикмахер.;- перукар.;היא ספרית.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Friseurin;823;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia ist Friseurin.;Sophia es peluquera.;Sophia est coiffeuse.;Sophia è una parrucchiera.;صوفيا مصففة شعر.;София - парикмахер.;Софія - перукарка.;סופיה היא ספרית.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-0 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es peluquera.;est coiffeuse.;è una parrucchiera.;صوفيا مصففة شعر.;- парикмахер.;- перукарка.;היא ספרית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Tätowierer;823;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Tätowierer schreibt seinem Ehemann einen Liebesbrief.;El tatuador escribe una carta de amor a su marido.;Le tatoueur écrit une lettre d'amour à son mari.;Il tatuatore scrive una lettera d'amore al marito.;فنان الوشم يكتب رسالة حب إلى زوجه.;Татуировщик пишет любовное письмо своему мужу.;Татуювальник пише любовного листа своєму чоловікові.;המקעקע כותב מכתב אהבה לבעלו.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 6-5 6-7;0-2 1-0 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-4 5-2 6-2 6-3 6-4;[0, 1];El tatuador;Le tatoueur;Il tatuatore;فنان يكتب;Татуировщик;Татуювальник;המקעקע;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Tätowierer;823;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Tätowierer schreibt seiner Ehefrau einen Liebesbrief.;El tatuador escribe una carta de amor a su mujer.;Le tatoueur écrit une lettre d'amour à sa femme.;Il tatuatore scrive una lettera d'amore alla moglie.;فنان الوشم يكتب رسالة حب إلى زوجته.;Татуировщик пишет любовное письмо своей жене.;Татуювальник пише любовного листа своїй дружині.;הקעקען כותב לאשתו מכתב אהבה.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 6-5 6-7;0-2 1-0 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-2 4-2 5-3 6-1 6-4;[0, 1];El tatuador;Le tatoueur;Il tatuatore;فنان يكتب;Татуировщик;Татуювальник;הקעקען;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Tätowiererin;823;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Tätowiererin schreibt ihrem Ehemann einen Liebesbrief.;La tatuadora escribe una carta de amor a su marido.;La tatoueuse écrit une lettre d'amour à son mari.;La tatuatrice scrive una lettera d'amore al marito.;فنانة الوشم تكتب رسالة حب إلى زوجها.;Татуировщица пишет любовное письмо своему мужу.;Татуювальниця пише любовного листа своєму чоловікові.;המקעקעת כותבת מכתב אהבה לבעלה.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 6-5 6-7;0-2 1-0 2-2 3-6 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-4 5-2 6-2 6-3 6-4;[0, 1];La tatuadora;La tatoueuse;La tatuatrice;فنانة تكتب;Татуировщица;Татуювальниця;המקעקעת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Tätowiererin;823;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Tätowiererin schreibt ihrer Ehefrau einen Liebesbrief.;El tatuador escribe una carta de amor a su mujer.;La tatoueuse écrit une lettre d'amour à sa femme.;Il tatuatore scrive una lettera d'amore alla moglie.;فنانة الوشم تكتب رسالة حب لزوجتها.;Татуировщик пишет любовное письмо своей жене.;Татуювальник пише любовного листа своїй дружині.;המקעקעת כותבת מכתב אהבה לאשתה.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 6-5 6-7;0-2 1-0 2-2 3-5 4-5 5-3 6-4 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 4-4 5-2 6-2 6-3 6-4;[0, 1];El tatuador;La tatoueuse;Il tatuatore;فنانة تكتب;Татуировщик;Татуювальник;המקעקעת;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Tätowierer;823;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo wurde kürzlich Tätowierer.;Matteo se ha hecho tatuador recientemente.;Matteo est récemment devenu tatoueur.;Matteo è diventato recentemente un tatuatore.;أصبح ماتيو مؤخراً فنان وشم.;Недавно Маттео стал мастером татуировок.;Нещодавно Маттео став тату-майстром.;מתיאו הפך לאחרונה לקעקען.;0-0 1-1 2-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-2 2-3 2-4 3-5;0-1 1-0 2-2 3-1 3-3 3-4;0-1 1-2 2-0 3-3 3-4;0-1 1-2 2-0 3-1 3-3;0-0 1-1 2-2 3-3;[2, 3];hecho tatuador recientemente.;récemment devenu tatoueur.;recentemente un tatuatore.;ماتيو مؤخراً فنان وشم.;Недавно мастером татуировок.;Нещодавно Маттео тату-майстром.;לאחרונה לקעקען.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Tätowierer;823;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Tätowierer.;Bente se hizo tatuador hace poco.;Bente est récemment devenu tatoueur.;Bente è diventato recentemente un tatuatore.;أصبحت بينتي مؤخراً فنانة وشم.;Недавно Бенте стал мастером татуировок.;Нещодавно Бенте став тату-майстром.;בנטה הפך לאחרונה לקעקען.;0-0 1-2 2-1 3-3 3-5;0-0 1-1 2-3 3-4;0-0 1-2 2-3 2-4 3-5;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3 3-4;0-1 1-2 2-0 3-3;0-0 1-1 1-3 2-2 3-3;[2, 3];se tatuador poco.;devenu tatoueur.;recentemente un tatuatore.;مؤخراً فنانة وشم.;Недавно мастером татуировок.;Нещодавно тату-майстром.;לאחרונה לקעקען.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;45;Tätowiererin;823;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Tätowiererin.;Bente se hizo tatuador hace poco.;Bente est récemment devenue tatoueuse.;Bente è diventato recentemente un tatuatore.;أصبحت بينتي مؤخراً فنانة وشم.;Недавно Бенте стал мастером татуировок.;Нещодавно Бенте став тату-майстром.;בנטה הפכה לאחרונה לקעקענית.;0-0 1-2 2-1 3-3 3-5;0-0 1-1 2-3 3-4;0-0 1-2 2-3 2-4 3-5;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3 3-4;0-1 1-2 2-0 3-3;0-0 1-1 2-2 3-3;[2, 3];se tatuador poco.;devenue tatoueuse.;recentemente un tatuatore.;مؤخراً فنانة وشم.;Недавно мастером татуировок.;Нещодавно тату-майстром.;לאחרונה לקעקענית.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;45;Tätowiererin;823;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia wurde kürzlich Tätowiererin.;Mia se hizo tatuadora hace poco.;Mia est récemment devenue tatoueuse.;Mia è diventata recentemente una tatuatrice.;أصبحت ميا مؤخراً فنانة وشم.;Недавно Миа стала мастером татуировок.;Нещодавно Міа стала татуювальницею.;מיה הפכה לאחרונה לקעקענית.;0-0 1-2 2-1 3-3 3-5;0-0 1-1 2-2 2-3 3-4;0-0 1-2 2-2 2-3 3-5;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3 3-4;0-1 1-2 2-0 3-3;0-0 1-1 2-2 3-3;[2, 3];se tatuadora poco.;récemment devenue tatoueuse.;diventata recentemente tatuatrice.;مؤخراً فنانة وشم.;Недавно мастером татуировок.;Нещодавно татуювальницею.;לאחרונה לקעקענית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Maskenbildner;823;MASCULINE;1;;Spezialisten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Maskenbildner schreibt seinem Liebhaber einen Liebesbrief.;El maquillador escribe una carta de amor a su amante.;Le maquilleur écrit une lettre d'amour à son amant.;Il truccatore scrive una lettera d'amore alla sua amata.;فنان المكياج يكتب رسالة حب إلى حبيبته.;Визажист пишет любовное письмо своей возлюбленной.;Візажист пише любовного листа своїй коханій.;המאפר כותב מכתב אהבה למאהבו.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-6 4-1 4-7 4-8 5-3 6-4 6-5 6-8;0-2 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-4 5-2 6-2 6-3 6-4;[0, 1];El maquillador;Le maquilleur;Il truccatore;فنان المكياج يكتب;Визажист;Візажист;המאפר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Maskenbildner;823;MASCULINE;1;;Spezialisten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Maskenbildner schreibt seiner Liebhaberin einen Liebesbrief.;El maquillador escribe una carta de amor a su amante.;Le maquilleur écrit une lettre d'amour à son amante.;Il truccatore scrive una lettera d'amore alla sua amata.;فنان المكياج يكتب رسالة حب إلى حبيبته.;Визажист пишет любовное письмо своей возлюбленной.;Візажист пише любовного листа своїй коханій.;המאפר כותב מכתב אהבה למאהבתו.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-2 1-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-4 5-2 6-2 6-3 6-4;[0, 1];El maquillador;Le maquilleur;Il truccatore;فنان المكياج يكتب;Визажист;Візажист;המאפר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Maskenbildnerin;823;FEMININE;1;;Spezialisten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Maskenbildnerin schreibt ihrem Liebhaber einen Liebesbrief.;La maquilladora escribe una carta de amor a su amante.;La maquilleuse écrit une lettre d'amour à son amant.;La truccatrice scrive una lettera d'amore al suo amante.;فنانة المكياج تكتب رسالة حب إلى حبيبها.;Визажист пишет любовное письмо своему возлюбленному.;Візажистка пише любовного листа своєму коханому.;המאפרת כותבת מכתב אהבה למאהבה.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-2 1-0 1-1 1-6 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-4 5-2 6-2 6-4;[0, 1];La maquilladora;La maquilleuse;La truccatrice;فنانة المكياج تكتب حبيبها.;Визажист;Візажистка;המאפרת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Maskenbildnerin;823;FEMININE;1;;Spezialisten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Maskenbildnerin schreibt ihrer Liebhaberin einen Liebesbrief.;La maquilladora escribe una carta de amor a su amante.;La maquilleuse écrit une lettre d'amour à son amant.;La truccatrice scrive una lettera d'amore al suo amante.;تكتب فنانة المكياج رسالة حب إلى حبيبها.;Визажист пишет любовное письмо своему возлюбленному.;Візажистка пише любовного листа своєму коханому.;המאפרת כותבת מכתב אהבה למאהבת שלה.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 1-2 2-0 3-5 4-2 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 1-5 2-1 3-4 4-4 5-2 6-2 6-3 6-5;[0, 1];La maquilladora;La maquilleuse;La truccatrice;تكتب فنانة المكياج;Визажист;Візажистка;המאפרת שלה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Maskenbildner;823;MASCULINE;3;;Spezialisten;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah wurde kürzlich Maskenbildner.;Noah se ha convertido recientemente en maquillador.;Noah est récemment devenu maquilleur.;Noah è diventato recentemente un make-up artist.;أصبح نوح مؤخراً فنان مكياج.;Недавно Ной стал визажистом.;Нещодавно Ной став візажистом.;נוח הפך לאחרונה לאמן איפור.;0-0 1-1 2-3 2-5 3-6;0-0 1-3 2-2 3-4;0-0 1-2 2-3 2-4 3-5 3-6;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3;0-1 1-2 2-0 3-3;0-0 1-1 2-2 3-3 3-4;[2, 3];convertido en maquillador.;récemment maquilleur.;recentemente un make-up artist.;مؤخراً فنان مكياج.;Недавно визажистом.;Нещодавно візажистом.;לאחרונה לאמן איפור.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Maskenbildner;823;MASCULINE;3;;Spezialisten;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Maskenbildner.;Bente se ha convertido recientemente en maquilladora.;Bente est récemment devenu maquilleur.;Bente è diventato recentemente un make-up artist.;أصبحت بينتي مؤخراً فنانة مكياج.;Недавно Бенте стала визажистом.;Нещодавно Бенте стала візажистом.;בנטה הפך לאחרונה לאמן איפור.;0-0 1-1 2-4 3-6;0-0 1-3 2-2 3-4;0-0 1-2 2-3 2-4 3-5 3-6;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3;0-1 1-2 2-0 3-3;0-0 1-1 2-2 3-3 3-4;[2, 3];recientemente maquilladora.;récemment maquilleur.;recentemente un make-up artist.;مؤخراً فنانة مكياج.;Недавно визажистом.;Нещодавно візажистом.;לאחרונה לאמן איפור.;FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
